,postal_code,building_shifting_total_area,type,total_floor,building_state,main_use,building_materials,building_age,building_room_num,building_hall_num,building_bathroom_num,residential_guard,building_price,berth,elevator
379,251,35.498,3,23,1,3,1,1042,2,1,1,1,8300000,1,1
380,207,21.617,73,14,1,3,1,7922,1,1,1,1,1600000,0,1
381,251,56.746,70,15,1,3,1,1651,3,2,2,1,10920000,1,1
382,251,38.112,3,23,1,3,1,1042,2,1,2,1,9700000,1,1
383,251,29.442,3,23,1,3,1,1042,2,1,1,1,6450000,1,1
384,249,49.353,61,15,1,41,1,270,0,0,0,1,16450000,1,1
385,249,40.949,61,15,1,2,1,270,2,2,2,1,9180000,1,1
386,249,38.402,61,15,1,2,1,270,3,2,2,1,8050000,1,1
387,251,36.965,3,15,1,3,1,2448,2,2,1,1,8280000,1,1
388,251,53.657,116,14,1,3,1,1790,3,2,2,1,10940000,1,1
389,251,54.819,68,14,1,3,1,1502,3,2,2,1,12600000,1,1
390,251,41.914,70,14,1,3,1,2267,3,2,2,1,9300000,0,1
391,249,47.25,61,15,1,2,1,270,3,2,2,1,9250000,1,1
392,251,8.954,73,5,3,3,1,10293,1,0,1,0,1900000,0,0
393,224,51.703,75,9,2,3,1,9531,4,1,2,1,9750000,0,1
394,224,30.32,76,5,3,3,1,0,0,0,0,0,7500000,0,0
395,241,82.649,73,15,1,2,1,253,3,2,2,1,31000000,1,1
396,247,32.18,73,5,3,3,1,12619,7,3,3,0,10800000,0,0
397,241,56.259,73,10,2,3,1,2231,3,2,2,1,22600000,1,1
398,247,31.983,73,5,3,3,1,12330,4,1,2,0,8000000,0,0
399,241,26.357,73,4,3,3,2,18503,4,1,1,0,8650000,0,0
400,247,34.27,73,7,2,3,1,5059,3,2,1,1,15750000,0,1
401,241,105.966,73,28,1,3,3,3882,0,0,0,1,43000000,1,1
402,247,19.194,73,4,3,4,1,17172,3,2,1,0,11500000,0,0
403,241,20.57,73,4,3,3,1,16049,5,1,2,0,7250000,0,0
404,241,24.502,73,5,3,3,1,15859,3,1,1,0,8028000,0,0
405,235,11.755,73,14,1,3,1,5410,1,1,1,1,6350000,0,1
406,235,20.249,73,25,1,3,1,8834,2,2,1,1,9880000,0,1
407,234,36.209,73,5,3,3,1,15721,4,2,2,0,12000000,0,0
408,235,25.743,73,5,3,3,1,15919,3,1,1,0,8600000,0,0
409,235,48.14,73,23,1,2,8,405,2,2,2,1,20400000,1,1
410,234,31.632,73,17,1,2,1,7573,1,1,1,1,11800000,1,1
411,234,18.265,75,5,3,3,1,15887,2,2,1,0,8480000,0,0
412,235,9.565,73,22,1,3,1,9204,1,0,1,1,4700000,0,1
413,235,30.474,73,14,1,2,8,292,2,2,1,1,13990000,0,1
414,237,16.377,73,15,1,2,1,3504,1,1,1,1,6160000,1,1
415,237,22.237,73,11,1,3,1,8782,3,2,1,1,6660000,0,1
416,238,63.083,107,9,2,10,1,4320,2,2,2,1,12500000,1,1
417,239,68.74,83,22,1,2,1,1477,3,2,2,1,17000000,1,1
418,238,33.063,73,17,1,3,1,9831,3,2,2,1,9050000,0,1
419,238,27.552,73,5,3,3,1,14318,2,2,2,0,5780000,0,0
420,238,56.788,73,27,1,3,1,5218,3,1,2,1,20200000,1,1
421,220,28.862,83,7,2,3,1,9426,3,1,1,1,9100000,0,1
422,220,21.471,73,4,3,3,1,0,3,2,1,0,8500000,0,0
423,248,40.254,73,7,2,3,1,10892,5,2,2,1,12000000,1,1
424,231,67.191,74,16,1,3,1,7991,3,2,2,1,26180000,1,1
425,248,54.386,73,6,2,3,1,11512,4,2,2,1,15500000,1,1
426,221,45.714,62,11,1,3,1,4395,2,2,2,1,15650000,1,1
427,251,51.912,73,15,1,3,1,2267,3,2,2,1,11500000,1,1
428,251,25.083,68,12,1,3,1,3244,1,1,1,1,7090000,1,1
429,251,49.362,70,14,1,3,1,2602,3,2,2,1,10600000,1,1
430,251,38.723,112,15,1,3,1,9660,3,2,1,1,10800000,1,1
431,251,35.386,117,10,2,3,1,4795,3,2,2,1,8500000,0,1
432,251,65.068,70,14,1,3,1,2267,3,2,3,1,11800000,1,1
433,252,12.88,76,16,1,3,1,9358,1,1,1,1,1100000,0,1
434,251,35.946,73,5,3,3,1,12194,3,2,1,0,4750000,0,0
435,247,45.224,73,14,1,3,1,8799,3,2,2,1,14100000,1,1
436,224,20.649,76,3,3,3,2,0,2,2,1,0,1800000,0,0
437,241,30.779,73,10,2,2,1,189,2,1,1,0,10910000,1,1
438,241,22.96,73,10,2,2,1,189,1,1,1,0,7580000,1,1
439,241,25.41,73,4,3,3,1,16101,3,2,1,0,6600000,0,0
440,247,26.968,73,5,3,3,1,10587,3,2,1,1,7980000,0,0
441,235,39.942,73,24,1,2,13,351,2,2,1,1,21420000,1,1
442,235,39.34,73,5,3,3,1,14798,6,0,6,0,16550000,0,0
443,235,7.913,73,16,1,3,1,9500,1,1,1,1,4600000,0,1
444,235,26.227,73,5,3,3,1,15574,3,1,2,0,11000000,0,0
445,235,42.29,73,14,1,2,8,292,2,2,1,1,12300000,1,1
446,238,23.885,83,4,3,3,1,15869,0,1,1,0,17880000,0,0
447,238,17.708,83,3,3,3,1,0,3,2,2,0,5000000,0,0
448,235,38.142,73,7,2,3,1,13020,2,2,1,1,17880000,0,1
449,234,43.291,73,28,1,3,1,5675,3,2,2,1,23880000,0,1
450,235,36.261,73,5,2,3,1,5199,3,2,2,0,15300000,0,1
451,241,9.281,73,4,3,3,1,14088,2,2,1,0,4700000,0,0
452,241,14.816,73,4,3,3,2,19492,2,1,1,0,5300000,0,0
453,251,28.786,73,5,3,3,1,14701,4,2,1,0,4500000,0,0
454,251,32.93,73,5,3,3,1,11830,3,2,2,0,5080000,0,0
455,251,40.81,68,22,1,3,1,1909,3,1,2,1,8000000,1,1
456,251,9.514,73,18,1,3,1,10058,1,0,1,1,2080000,0,1
457,251,53.878,68,15,1,3,1,3451,3,2,2,1,12860000,1,1
458,251,54.383,112,15,1,3,1,9617,3,2,2,1,13500000,1,1
459,251,57.154,73,17,1,4,1,9008,2,1,1,1,10200000,1,1
460,242,20.546,73,5,3,4,1,15357,1,2,1,0,8300000,0,0
461,248,44.05,75,14,1,3,1,8973,3,2,2,1,9880000,1,1
462,244,44.876,109,15,1,3,1,4604,3,2,2,1,11800000,1,1
463,220,16.259,73,4,3,3,2,0,3,2,1,0,5000000,0,0
464,220,42.262,62,13,1,2,1,235,2,2,2,1,22000000,1,1
465,236,25.528,62,4,3,3,1,15693,3,2,2,0,8300000,0,0
466,238,33.414,83,7,2,3,1,10106,3,2,2,1,9300000,0,1
467,237,37.235,75,9,2,21,1,10359,3,2,2,1,9130000,0,1
468,239,43.563,83,14,1,2,1,952,2,2,1,1,9600000,1,1
469,237,29.748,73,14,1,2,1,2331,2,1,1,1,10500000,1,1
470,238,29.179,83,5,3,3,1,14446,4,2,2,0,6250000,0,0
471,235,28.096,73,5,3,3,1,14738,5,1,4,0,12130000,0,0
472,237,24.034,73,17,1,3,1,10655,3,1,1,1,6500000,0,1
473,235,26.281,73,4,3,3,23,16458,3,2,2,0,10700000,0,0
474,235,58.997,73,14,1,2,8,292,3,2,2,1,18660000,1,1
475,235,39.978,73,24,1,2,8,1512,2,2,1,1,16300000,0,1
476,234,32.679,73,4,3,3,2,17752,3,2,2,0,18380000,0,0
477,235,40.438,73,5,3,3,1,14769,3,2,1,0,12600000,0,0
478,235,26.499,73,5,3,3,1,15210,3,1,1,0,8650000,0,0
479,234,26.78,73,5,3,3,1,16118,0,1,1,0,17300000,0,0
480,235,87.834,73,20,1,2,8,1896,3,2,2,0,34000000,1,1
481,234,47.429,73,10,2,3,1,11450,2,2,2,1,24750000,0,1
482,241,56.61,73,17,1,2,1,300,3,2,2,1,22500000,1,1
483,241,16.202,73,5,2,4,1,8707,0,0,0,0,7650000,1,1
484,247,27.649,73,12,1,3,1,10360,2,2,1,1,9400000,1,1
485,247,22.688,73,4,3,3,1,16005,0,0,0,0,8500000,0,0
486,241,26.163,73,5,2,3,1,8236,2,2,1,0,10800000,0,1
487,251,70.495,3,18,1,3,1,2027,4,1,2,1,22800000,1,1
488,251,10.385,73,5,3,3,1,11625,1,0,1,0,2420000,0,0
489,251,37.94,118,17,1,2,1,223,2,1,1,1,10600000,1,1
490,251,25.235,118,17,1,2,1,223,2,1,1,1,7620000,0,1
491,251,37.97,118,17,1,2,1,223,2,1,1,1,11230000,1,1
492,251,38.336,118,17,1,2,1,223,2,1,1,1,10880000,1,1
493,251,42.504,116,13,1,3,1,3522,3,2,2,1,10400000,1,1
494,251,87.174,119,29,1,10,1,3865,4,2,2,1,37500000,1,1
495,251,15.836,107,24,1,10,1,4767,0,0,1,1,6000000,0,1
496,221,11.211,62,32,1,3,1,8378,3,2,2,1,2000000,1,1
497,221,11.211,62,32,1,3,1,8378,3,2,2,1,2000000,1,1
498,221,47.635,62,33,1,3,1,8378,3,2,2,1,7450000,1,1
499,207,19.254,76,4,3,3,1,15173,1,1,1,0,1280000,0,0
500,221,37.937,62,7,2,3,1,8496,2,1,1,1,12100000,0,1
501,221,39.742,62,7,2,3,1,6109,3,2,2,0,12300000,1,1
502,231,45.49,74,6,2,2,1,372,3,2,2,0,31500000,1,1
503,231,22.07,120,19,1,3,1,6283,1,1,1,1,11550000,1,1
504,231,54.284,73,14,1,3,1,6146,1,2,1,1,23050000,1,1
505,231,29.394,121,5,3,3,1,13923,3,2,1,0,6800000,0,0
506,231,90.218,107,10,2,39,1,10645,6,0,0,1,36704339,1,1
507,244,42.347,68,14,1,3,1,9818,3,2,2,1,12000000,1,1
508,231,49.961,73,15,1,2,8,165,2,2,1,1,19280000,1,1
509,231,44.431,121,8,2,3,1,13327,3,2,2,1,8700000,0,1
510,231,38.551,73,15,1,2,8,165,2,2,2,1,17700000,1,1
511,242,21.729,73,5,3,3,1,15519,3,1,1,0,6600000,0,0
512,242,46.788,73,13,1,3,1,9656,3,2,2,1,13580000,1,1
513,244,74.001,68,15,1,2,1,3702,3,2,2,1,23200000,1,1
514,243,118.051,107,17,1,47,1,396,0,0,0,1,36180000,1,1
515,243,101.961,107,17,1,47,1,396,0,0,0,1,29790000,1,1
516,243,101.961,107,17,1,47,1,396,0,0,0,1,29790000,1,1
517,243,111.238,107,17,1,47,1,396,0,0,0,1,32940000,1,1
518,248,57.042,73,9,2,2,1,3221,4,2,2,1,16500000,1,1
519,248,34.5,73,15,1,2,1,179,2,2,1,1,10470000,1,1
520,248,34.5,73,15,1,2,1,179,2,2,1,1,10650000,1,1
521,248,48.941,73,15,1,2,1,179,3,2,2,1,16200000,1,1
522,248,31.415,73,15,1,41,1,179,0,0,0,1,9900000,1,1
523,248,34.5,73,15,1,2,1,179,2,2,1,1,11460000,1,1
524,248,34.5,73,15,1,2,1,179,2,2,1,1,11600000,1,1
525,248,34.5,73,15,1,2,1,179,2,2,1,1,11540000,1,1
526,244,67.739,62,20,1,2,1,1840,3,2,2,1,19500000,1,1
527,244,37.622,109,19,1,48,1,4171,2,2,1,1,9520000,1,1
528,244,40.432,68,14,1,3,1,5782,3,2,2,1,11680000,1,1
529,242,75.577,65,28,1,6,17,3301,4,2,2,1,31500000,1,1
530,243,45.62,62,13,1,3,1,5046,3,2,2,1,15800000,1,1
531,220,19.006,73,5,3,3,1,15310,0,1,1,0,10500000,0,0
532,220,19.006,73,5,3,3,1,15310,2,2,1,0,7500000,0,0
533,220,52.726,62,20,1,2,1,285,2,2,2,1,19500000,1,1
534,220,32.594,62,20,1,2,1,285,2,2,1,1,10650000,1,1
535,220,39.609,73,12,1,3,1,10357,3,2,1,1,17700000,1,1
536,220,46.748,73,20,1,2,1,455,3,2,2,1,23000000,1,1
537,236,59.414,75,32,1,6,22,783,1,0,0,1,19900000,1,1
538,220,32.549,75,15,1,2,1,952,2,1,1,1,13320000,1,1
539,220,38.348,75,15,1,2,1,952,3,1,2,1,16300000,1,1
540,238,29.046,76,5,3,3,1,10606,3,2,2,0,4600000,0,0
541,237,14.063,73,16,1,3,1,8847,1,1,1,1,3000000,0,1
542,238,26.493,83,14,1,2,1,266,2,2,1,1,10100000,0,1
543,237,25.809,73,15,1,3,1,6250,2,2,1,1,8660000,0,1
544,220,35.728,62,19,1,2,1,349,2,2,1,1,13230000,1,1
545,220,37.183,62,19,1,2,1,349,2,2,1,1,14580000,1,1
546,236,60.488,73,27,1,2,17,1005,3,2,2,1,26630000,1,1
547,236,25.071,83,5,3,3,1,14718,3,2,1,0,6860000,0,0
548,236,38.318,62,16,1,3,1,8996,3,2,2,1,15580000,0,1
549,220,39.516,77,14,1,3,1,5165,3,2,2,1,19800000,1,1
550,220,19.675,73,4,3,3,2,0,2,2,1,0,8500000,0,0
551,220,54.568,73,14,1,3,1,3876,3,2,2,1,30400000,1,1
552,220,22.748,73,4,3,3,1,17608,1,1,1,0,9000000,0,0
553,220,31.998,73,15,1,2,1,1243,2,2,1,1,11500000,1,1
554,242,85.033,73,22,1,2,1,1876,3,2,2,1,34000000,1,1
555,244,52.142,74,4,3,3,1,11612,5,2,2,0,11280000,0,0
556,242,66.426,73,25,1,2,17,1181,3,2,2,1,26080000,1,1
557,242,32.951,73,7,2,3,1,10095,3,2,2,1,12870000,0,1
558,220,34.01,73,5,3,3,1,11676,3,1,2,0,12500000,0,0
559,236,40.341,73,10,2,3,1,8806,3,2,2,1,13000000,1,1
560,242,93.466,62,20,1,2,1,3434,4,2,3,1,36000000,1,1
561,244,36.345,68,26,1,2,1,1268,2,2,1,1,12300000,1,1
562,244,87.504,109,36,1,2,3,1293,3,2,2,1,30880000,1,1
563,248,28.976,107,13,1,49,1,1652,0,0,0,1,7560000,0,1
564,244,50.811,68,16,1,2,1,9685,3,2,2,1,9300000,0,1
565,242,52.481,65,24,1,6,3,1040,0,0,0,1,19340000,1,1
566,242,42.165,107,10,2,50,1,4436,4,2,2,1,13800000,0,1
567,242,69.877,65,28,1,10,1,1939,2,2,2,1,27500000,1,1
568,242,69.877,65,28,1,10,1,1939,2,2,2,1,26700000,1,1
569,244,175.244,62,20,1,51,1,1840,0,0,0,1,45000000,1,1
570,243,23.674,73,5,3,3,1,13143,1,2,1,0,6700000,0,0
571,242,21.009,73,5,3,3,1,14045,2,1,1,0,5920000,0,0
572,244,54.099,62,8,2,2,1,187,2,2,2,1,10880000,1,1
573,244,44.534,62,8,2,2,1,187,2,2,2,1,10200000,1,1
574,244,44.337,62,8,2,2,1,187,2,2,2,1,10200000,1,1
575,244,44.601,62,8,2,2,1,187,2,2,2,1,10500000,1,1
576,244,44.534,62,8,2,2,1,187,2,2,2,1,10500000,1,1
577,244,43.678,62,8,2,2,1,187,2,2,2,1,10250000,1,1
578,244,44.534,62,8,2,2,1,187,2,2,2,1,10200000,1,1
579,244,44.601,62,8,2,2,1,187,2,2,2,1,10500000,1,1
580,244,44.401,62,8,2,2,1,187,2,2,2,1,10000000,1,1
581,244,44.534,62,8,2,2,1,187,2,2,2,1,10300000,1,1
582,244,44.601,62,8,2,2,1,187,2,2,2,1,10276000,1,1
583,244,44.337,62,8,2,2,1,187,2,2,2,1,10500000,1,1
584,244,37.894,68,15,1,2,1,2273,2,1,1,1,11300000,1,1
585,244,81.844,62,20,1,2,1,1840,3,2,2,1,23830000,1,1
586,242,45.974,62,13,1,2,1,3472,2,2,2,1,18500000,1,1
587,244,37.746,62,7,2,2,1,2597,2,2,1,1,9680000,1,1
588,231,82.661,76,5,3,52,1,5551,4,3,4,1,34360000,1,0
589,231,17.548,3,15,1,3,1,3610,2,1,1,1,8600000,0,1
590,231,25.141,74,4,3,3,1,15902,0,1,1,0,19300000,0,0
591,222,51.337,73,11,1,53,8,1082,0,0,0,1,22530000,1,1
592,231,32.192,73,15,1,2,8,890,2,2,1,1,22100000,1,1
593,222,23.435,73,4,3,3,1,0,3,2,1,0,5000000,0,0
594,231,27.627,3,5,3,3,1,12608,3,2,2,0,5880000,0,0
595,221,29.297,76,4,3,3,1,9259,2,3,2,1,6700000,1,0
596,207,14.98,73,10,2,3,1,8601,1,1,1,1,2080000,0,1
597,221,63.634,76,4,3,3,1,11840,4,2,3,1,12800000,1,0
598,221,63.101,62,11,1,3,8,2010,3,2,2,1,15000000,1,1
599,221,20.866,62,15,1,2,8,207,2,2,1,1,9300000,0,1
600,221,26.106,62,14,1,3,1,4435,2,2,1,1,11450000,0,1
601,221,29.016,62,32,1,3,1,8378,2,1,1,1,4900000,1,1
602,221,31.381,62,10,2,3,1,2723,2,2,2,0,8400000,0,1
603,221,48.067,76,8,2,3,1,9027,4,2,2,1,10880000,1,1
604,221,26.16,62,7,2,3,1,8477,2,2,2,0,8440000,0,1
605,221,42.643,62,13,1,2,8,1394,3,2,2,1,22400000,0,1
606,252,20.089,73,12,1,3,1,9503,2,1,1,1,2400000,0,1
607,251,56.332,70,15,1,3,1,1651,3,2,2,1,11000000,1,1
608,249,50.862,61,11,1,3,1,4015,3,2,2,1,11250000,1,1
609,251,11.099,73,7,2,3,1,11261,1,1,1,1,2120000,0,1
610,251,44.471,68,15,1,3,1,2493,2,2,1,1,9000000,1,1
611,252,20.271,73,12,1,3,1,9503,2,1,1,1,2200000,0,1
612,251,39.842,68,13,1,3,1,3445,2,2,1,1,9380000,1,1
613,241,29.37,73,6,2,3,1,10079,3,2,1,0,13240000,0,1
614,241,8.709,73,4,3,3,1,13714,2,2,1,0,5150000,0,0
615,241,21.847,107,14,1,54,1,3217,2,1,1,1,9880000,0,1
616,241,67.418,73,14,1,3,1,3476,4,2,2,1,27520000,1,1
617,247,18.927,73,6,2,3,1,10064,2,1,1,0,6200000,0,1
618,247,51.135,73,7,2,3,1,5615,4,2,2,1,22000000,1,1
619,234,26.859,73,5,3,3,1,13017,3,2,2,0,11400000,0,0
620,235,33.632,73,12,1,3,1,8925,3,2,2,1,15000000,0,1
621,234,61.68,73,34,1,2,17,1050,3,2,2,1,34980000,1,1
622,235,43.754,73,13,1,3,1,9153,3,2,2,1,24000000,1,1
623,235,24.551,73,5,3,3,1,15285,3,2,1,0,11500000,0,0
624,235,61.075,73,14,1,2,8,3150,4,2,2,1,27820000,1,1
625,235,26.163,73,5,3,3,1,13867,5,2,2,0,8500000,0,0
626,235,39.013,73,13,1,2,8,2059,3,2,2,1,21800000,0,1
627,237,11.353,73,14,1,3,1,9143,1,0,1,1,3000000,0,1
628,235,29.727,73,5,3,3,1,13201,3,2,2,0,8500000,0,0
629,234,19.877,73,5,3,3,1,15736,2,2,1,0,10000000,0,0
630,235,43.264,73,18,1,2,8,1827,3,2,2,1,16660000,0,1
631,235,28.32,73,5,3,3,1,13867,3,2,1,0,10400000,0,0
632,235,28.199,73,14,1,2,8,292,2,2,1,1,13000000,0,1
633,235,21.78,73,5,3,3,1,15278,2,2,1,0,8000000,0,0
634,235,18.365,73,5,3,3,1,16292,2,1,1,0,7600000,0,0
635,235,48.019,73,23,1,2,8,405,2,2,2,1,20200000,1,1
636,239,32.703,83,7,2,3,1,9472,3,1,2,1,6280000,0,1
637,234,57.584,75,11,1,4,1,10958,4,2,2,1,25600000,0,1
638,237,76.236,75,13,1,2,1,3318,4,2,2,1,16380000,1,1
639,234,29.947,73,5,3,3,1,15665,3,2,2,0,10500000,0,0
640,238,60.176,73,8,2,2,1,2085,4,2,3,1,13000000,1,1
641,237,35.616,73,12,1,2,1,222,2,2,1,1,11200000,1,1
642,237,50.034,73,6,2,3,1,10203,3,2,2,0,8000000,0,1
643,239,51.6,62,9,2,2,1,223,3,1,2,1,9840000,1,1
644,239,51.6,62,9,2,2,1,223,3,1,2,1,10300000,1,1
645,237,31.375,76,9,2,3,1,9968,3,2,2,1,5000000,0,1
646,237,44.404,73,20,1,3,1,5534,3,2,2,1,13500000,1,1
647,236,58.467,73,22,1,2,17,1005,3,2,2,1,25750000,1,1
648,220,24.388,83,4,3,3,1,16467,3,1,1,0,7120000,0,0
649,220,40.233,62,13,1,2,1,265,2,1,1,1,14750000,1,1
650,244,66.998,62,13,1,2,1,4243,3,2,2,1,18800000,1,1
651,248,45.69,75,15,1,10,1,3007,3,2,2,1,12850000,1,1
652,242,51.277,63,14,1,2,1,1061,3,2,2,1,22330000,0,1
653,242,51.277,63,14,1,2,1,1061,3,2,2,1,22330000,0,1
654,242,96.773,107,12,1,50,1,4353,4,2,2,1,30500000,1,1
655,242,29.091,62,13,1,2,1,2617,2,2,1,1,12800000,1,1
656,242,31.884,73,14,1,2,1,3388,2,1,1,1,11000000,1,1
657,231,19.911,74,4,3,3,1,18173,2,2,1,0,9801980,0,0
658,231,26.889,74,4,3,3,1,17025,3,2,1,0,10700000,0,0
659,231,34.939,3,13,1,3,1,10534,3,2,2,1,12000000,0,1
660,231,56.283,77,14,1,3,1,7553,3,2,3,1,25000000,1,1
661,231,27.27,74,12,1,3,1,10338,3,2,2,1,12250000,0,1
662,220,43.469,62,15,1,2,1,292,3,2,2,1,17550000,1,1
663,244,51.576,68,15,1,2,1,3218,4,2,2,1,15400000,1,1
664,242,34.195,73,11,1,3,1,5720,3,2,1,1,13880000,1,1
665,221,46.034,62,11,1,3,1,3815,3,1,2,1,15800000,1,1
666,251,9.438,73,5,3,3,1,11261,1,0,1,1,1850000,0,0
667,251,52.953,70,15,1,3,1,2639,3,2,2,1,10600000,1,1
668,251,73.005,68,14,1,3,1,3445,4,2,2,1,14000000,1,1
669,251,64.635,70,14,1,3,1,2267,4,2,2,1,13000000,1,1
670,251,10.406,73,14,1,3,1,5215,1,0,1,1,3130000,0,1
671,251,39.016,70,15,1,3,1,2433,2,2,1,1,7670000,1,1
672,247,26.487,73,5,3,3,1,14953,3,2,2,0,8250000,0,0
673,241,16.141,73,10,2,2,1,189,1,1,1,0,6430000,0,1
674,241,26.783,73,5,3,3,1,13082,0,0,0,0,8500000,0,0
675,247,34.951,73,5,3,3,1,11487,3,2,2,0,11700000,0,0
676,234,21.825,73,4,3,2,25,18441,3,2,1,0,10000000,0,0
677,235,35.138,73,5,3,3,1,14848,3,2,1,0,9900000,0,0
678,235,49.292,73,27,1,2,17,1051,4,2,2,1,23700000,0,1
679,234,70.071,73,15,1,3,1,5039,4,2,2,1,33500000,1,1
680,234,20.016,73,5,3,3,1,16367,3,2,1,0,9880000,0,0
681,235,33.605,75,14,1,3,1,5891,2,1,1,1,16700000,1,1
682,234,53.966,73,27,1,2,8,4191,3,2,2,1,26000000,1,1
683,234,52.798,73,14,1,3,1,5934,3,2,2,1,28080000,1,1
684,235,24.012,77,14,1,3,1,6104,1,0,1,1,8450000,1,1
685,234,31.378,73,4,3,3,2,18294,4,2,2,0,21100000,0,0
686,235,51.861,73,27,1,2,17,1051,2,2,2,1,21600000,1,1
687,234,26.741,73,5,3,3,1,15814,2,1,1,0,12000000,0,0
688,235,27.57,73,5,3,3,1,12030,3,2,1,0,8900000,0,0
689,247,50.142,73,7,2,3,1,5024,3,2,2,0,19000000,1,1
690,241,43.224,73,7,2,2,1,8142,3,1,2,1,15280000,1,1
691,247,19.36,73,5,3,3,1,14959,3,2,1,0,7000000,0,0
692,247,44.773,73,12,1,3,1,5558,4,2,2,1,17500000,0,1
693,247,46.633,73,5,3,3,1,11838,4,2,2,0,12800000,0,0
694,251,8.161,73,5,3,3,1,11957,1,0,1,0,1600000,0,0
695,251,11.683,112,10,2,3,1,5167,1,0,1,1,3500000,0,1
696,252,30.967,76,5,3,3,1,9383,3,2,2,0,2000000,0,0
697,251,50.396,68,14,1,3,1,2433,3,2,2,1,9550000,1,1
698,251,10.176,73,14,1,3,1,7746,1,1,1,1,3100000,0,1
699,251,43.566,116,17,1,3,1,1974,2,2,2,1,9700000,1,1
700,221,49.704,62,15,1,2,8,1419,3,2,2,1,16400000,1,1
701,221,36.79,62,16,1,3,1,9941,2,2,1,1,9900000,1,1
702,221,31.605,62,6,2,3,1,9660,3,1,2,1,7200000,0,1
703,242,20.748,65,22,1,10,1,5577,3,2,1,1,9300000,0,1
704,244,88.678,109,36,1,2,3,1293,3,2,3,1,30200000,1,1
705,242,101.274,75,19,1,2,1,2609,5,2,2,1,42600000,1,1
706,248,35.178,73,9,2,2,1,1960,2,2,1,1,9850000,0,1
707,244,54.002,68,17,1,2,1,201,4,2,2,1,16640000,1,1
708,244,45.544,68,17,1,2,1,201,3,2,2,1,13950000,1,1
709,244,35.29,68,17,1,2,1,201,2,0,2,1,11800000,0,1
710,231,56.519,73,26,1,3,3,4596,3,2,2,1,26880000,1,1
711,231,31.294,74,5,3,3,1,12830,3,2,2,0,12350000,0,0
712,231,18.268,3,12,1,3,1,10118,2,1,1,1,6350000,0,1
713,236,36.43,65,11,1,3,1,9493,4,2,2,0,13200000,0,1
714,237,24.354,73,6,2,4,1,11262,0,0,0,1,8960000,0,1
715,237,39.585,73,6,2,3,1,11262,3,1,2,1,6160000,0,1
716,239,25.458,83,7,2,3,1,8992,2,2,2,1,6100000,0,1
717,239,55.639,83,7,2,3,1,9609,4,2,2,1,10500000,1,1
718,239,40.257,83,10,2,2,1,1902,2,2,1,1,8500000,1,1
719,237,56.577,73,14,1,2,1,3724,3,2,2,1,19420000,1,1
720,237,63.546,75,28,1,2,1,3458,4,2,2,1,21920000,1,1
721,238,37.144,83,5,3,3,1,11688,3,1,2,0,8600000,0,0
722,237,64.662,73,15,1,2,1,4274,4,2,2,1,21200000,1,1
723,238,21.314,83,5,3,3,1,13898,3,1,1,0,5900000,0,0
724,239,44.135,83,13,1,3,1,5429,3,2,2,1,9000000,0,1
725,235,22.37,73,4,3,3,23,16560,3,2,2,0,8280000,0,0
726,234,27.67,73,4,3,3,1,16927,3,2,2,0,14000000,0,0
727,235,48.14,73,23,1,2,8,405,2,2,2,1,20000000,1,1
728,239,63.186,83,9,2,3,1,5726,4,2,2,1,12000000,1,1
729,235,35.568,73,4,3,3,1,15695,4,2,1,0,10800000,0,0
730,237,65.767,73,15,1,2,1,4578,4,2,2,1,20500000,1,1
731,235,39.165,73,11,1,2,8,3837,2,2,1,1,15800000,1,1
732,235,30.619,73,5,3,3,1,13146,6,3,3,0,10400000,0,0
733,234,42.489,73,16,1,3,1,9659,3,2,2,1,22500000,0,1
734,234,29.73,73,4,3,2,23,17535,3,2,1,0,10100000,0,0
735,241,24.935,73,5,3,3,1,13633,3,2,2,0,10000000,0,0
736,247,30.649,73,5,2,3,1,6482,3,2,2,1,14800000,0,1
737,241,19.693,107,3,3,3,2,19613,2,1,1,0,4900000,0,0
738,247,26.983,73,5,3,3,1,12949,3,2,2,0,9600000,0,0
739,241,14.136,73,12,1,2,16,1233,1,1,1,1,8050000,0,1
740,241,67.152,107,10,2,55,1,10951,0,0,0,1,15500000,1,1
741,251,6.954,73,5,3,3,1,11743,1,0,1,0,1670000,0,0
742,251,31.654,73,14,1,3,1,7746,2,1,1,1,6750000,1,1
743,251,41.415,73,5,3,3,1,11830,1,0,1,0,4900000,0,0
744,249,35.329,62,12,1,2,1,511,2,1,1,1,7650000,1,1
745,251,8.488,112,7,2,3,1,9094,1,1,1,1,3000000,0,1
746,251,102.417,118,21,1,3,3,1331,0,0,0,1,31110000,1,1
747,251,25.495,73,17,1,3,1,9355,2,2,1,1,6200000,0,1
748,251,10.237,73,14,1,3,1,5215,1,0,1,1,2600000,0,1
749,251,26.36,73,9,2,3,1,6119,2,2,1,1,5800000,0,1
750,251,35.849,68,15,1,3,1,3512,2,2,1,1,8200000,1,1
751,251,27.08,116,13,1,3,1,3522,2,1,1,1,6500000,0,1
752,251,21.665,73,8,2,3,1,9996,2,2,1,1,4800000,0,1
753,251,57.281,73,9,2,3,1,4800,4,2,2,1,12100000,1,1
754,221,21.484,62,9,2,3,1,8806,2,1,1,1,6680000,0,1
755,221,44.337,62,12,1,3,1,7734,3,2,2,1,14500000,1,1
756,251,48.079,113,29,1,3,1,1327,3,2,2,1,10550000,1,1
